Review ID,Product,Review,Rating,Word Count,Character Count,Average Word Length,Sentence Count,Exclamation Count,Question Count,Title Word Count,Positive Score,Negative Score,Sentiment
R00189,Smart Watch,It stopped working after a few days. Performance is slower than expected. Delivery was delayed and the box was damaged.,2,20,119,5,3,0,0,3,0.0,0.15,negative
R00190,Desk Lamp,Performance is slower than expected. I would not recommend this product. It is overpriced for the features offered.,2,18,115,5,3,0,0,3,0.0,0.1,negative
R00191,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R00192,Laptop Stand,I would not recommend this product. Performance is slower than expected. Customer support was difficult to reach.,2,17,113,5,3,0,0,3,0.0,0.3,negative
R00193,Bluetooth Speaker,The design is sleek and modern. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00194,Office Chair,Delivery was fast and the packaging was secure. It works exactly as advertised. The design is sleek and modern.,5,19,111,4,3,0,0,3,0.26,0.0,positive
R00195,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R00196,Office Chair,Performance is slower than expected. Delivery was delayed and the box was damaged. The battery drains very quickly.,1,18,115,5,3,0,0,3,0.17,0.0,positive
R00197,Wireless Mouse,It works exactly as advertised. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,18,105,4,3,0,0,3,0.32,0.0,positive
R00198,USB-C Hub,It has both strengths and weaknesses. It serves its intended purpose. The features are adequate for daily use.,3,18,110,5,3,0,0,3,0.17,0.0,positive
R00199,Laptop Stand,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,20,125,5,3,0,0,3,0.0,0.5,negative
R00200,Office Chair,Delivery was fast and the packaging was secure. It works exactly as advertised. The design is sleek and modern.,5,19,111,4,3,0,0,3,0.26,0.0,positive
R00201,Coffee Maker,The value for money is impressive. It works exactly as advertised. The design is sleek and modern.,5,17,98,4,3,0,0,3,0.48,0.0,positive
R00202,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R00203,Desk Lamp,The build quality is excellent. It works exactly as advertised. I would definitely recommend this product.,5,16,106,5,3,0,0,3,0.42,0.0,positive
R00204,Laptop Stand,I would not recommend this product. Performance is slower than expected. Customer support was difficult to reach.,2,17,113,5,3,0,0,3,0.0,0.3,negative
R00205,Wireless Mouse,The features are adequate for daily use. Nothing particularly stands out. The product performs as expected.,3,16,107,5,3,0,0,3,0.1,0.0,positive
R00206,Wireless Mouse,Nothing particularly stands out. It is easy to use after some practice. It has both strengths and weaknesses.,3,18,109,5,3,0,0,3,0.3,0.0,positive
R00207,Office Chair,Delivery was fast and the packaging was secure. The build quality is excellent. It works exactly as advertised.,4,18,111,5,3,0,0,3,0.46,0.0,positive
R00208,Wireless Mouse,Setup instructions were confusing. I would not recommend this product. It stopped working after a few days.,2,17,107,5,3,0,0,3,0.0,0.25,negative
R00209,Power Bank,It has both strengths and weaknesses. The packaging was average. The product performs as expected.,3,15,98,5,3,0,0,3,0.0,0.12,negative
R00210,Coffee Maker,Delivery was fast and the packaging was secure. The battery life exceeded my expectations. I would definitely recommend this product.,5,20,133,5,3,0,0,3,0.2,0.0,positive
R00211,Power Bank,The build quality feels cheap. The design is bulky and uncomfortable. Delivery was delayed and the box was damaged.,2,19,115,5,3,0,0,3,0.0,0.05,negative
R00212,Gaming Keyboard,The design is bulky and uncomfortable. The build quality feels cheap. It stopped working after a few days.,2,18,106,4,3,0,0,3,0.0,0.1,negative
R00213,Power Bank,The quality is acceptable for the price. It meets basic requirements. It serves its intended purpose.,3,16,101,5,3,0,0,3,0.0,0.0,neutral
R00214,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R00215,Bluetooth Speaker,It serves its intended purpose. It has both strengths and weaknesses. The packaging was average.,3,15,96,5,3,0,0,3,0.0,0.15,negative
R00216,Power Bank,The quality is acceptable for the price. It meets basic requirements. It serves its intended purpose.,3,16,101,5,3,0,0,3,0.0,0.0,neutral
R00217,Bluetooth Speaker,The design is sleek and modern. Customer support was helpful. Performance has been smooth every day.,4,16,100,5,3,0,0,3,0.3,0.0,positive
R00218,Office Chair,The design is sleek and modern. Customer support was helpful. Setup was quick and easy.,5,15,87,4,3,0,0,3,0.32,0.0,positive
R00219,Gaming Keyboard,Delivery was fast and the packaging was secure. It works exactly as advertised. The value for money is impressive.,5,19,114,5,3,0,0,3,0.46,0.0,positive
R00220,Wireless Mouse,It works exactly as advertised. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,18,105,4,3,0,0,3,0.32,0.0,positive
R00221,Wireless Mouse,The product performs as expected. It meets basic requirements. The features are adequate for daily use.,3,16,103,5,3,0,0,3,0.06,0.0,positive
R00222,Gaming Keyboard,It is overpriced for the features offered. The build quality feels cheap. The battery drains very quickly.,1,17,106,5,3,0,0,3,0.42,0.0,positive
R00223,Power Bank,It has both strengths and weaknesses. The packaging was average. The product performs as expected.,3,15,98,5,3,0,0,3,0.0,0.12,negative
R00224,Gaming Keyboard,Delivery was fast and the packaging was secure. It works exactly as advertised. The value for money is impressive.,5,19,114,5,3,0,0,3,0.46,0.0,positive
R00225,Gaming Keyboard,Delivery was fast and the packaging was secure. It works exactly as advertised. The value for money is impressive.,5,19,114,5,3,0,0,3,0.46,0.0,positive
R00226,Smart Watch,It stopped working after a few days. Performance is slower than expected. Delivery was delayed and the box was damaged.,2,20,119,5,3,0,0,3,0.0,0.15,negative
R00227,Laptop Stand,The quality is acceptable for the price. The packaging was average. The product performs as expected.,3,16,101,5,3,0,0,3,0.0,0.12,negative
R00228,Office Chair,The build quality feels cheap. It stopped working after a few days. The design is bulky and uncomfortable.,2,18,106,4,3,0,0,3,0.0,0.1,negative
R00229,Power Bank,The build quality feels cheap. The design is bulky and uncomfortable. Delivery was delayed and the box was damaged.,2,19,115,5,3,0,0,3,0.0,0.05,negative
R00230,Laptop Stand,I would not recommend this product. Performance is slower than expected. Customer support was difficult to reach.,2,17,113,5,3,0,0,3,0.0,0.3,negative
R00231,Bluetooth Speaker,The design is sleek and modern. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00232,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00233,Gaming Keyboard,Delivery was fast and the packaging was secure. It works exactly as advertised. The value for money is impressive.,5,19,114,5,3,0,0,3,0.46,0.0,positive
R00234,Power Bank,The product is okay overall. It meets basic requirements. The features are adequate for daily use.,3,16,98,5,3,0,0,3,0.17,0.0,positive
R00235,Wireless Mouse,Nothing particularly stands out. It is easy to use after some practice. It has both strengths and weaknesses.,3,18,109,5,3,0,0,3,0.3,0.0,positive
R00236,Desk Lamp,It stopped working after a few days. It is overpriced for the features offered. Setup instructions were confusing.,2,18,114,5,3,0,0,3,0.0,0.25,negative
R00237,Coffee Maker,Delivery was fast and the packaging was secure. The battery life exceeded my expectations. I would definitely recommend this product.,5,20,133,5,3,0,0,3,0.2,0.0,positive
R00238,USB-C Hub,It has both strengths and weaknesses. It serves its intended purpose. The features are adequate for daily use.,3,18,110,5,3,0,0,3,0.17,0.0,positive
R00239,Coffee Maker,Delivery was fast and the packaging was secure. The battery life exceeded my expectations. I would definitely recommend this product.,5,20,133,5,3,0,0,3,0.2,0.0,positive
R00240,Office Chair,The quality is acceptable for the price. The product is okay overall. The product performs as expected.,3,17,103,5,3,0,0,3,0.13,0.0,positive
R00241,Desk Lamp,The product is okay overall. The product performs as expected. It is easy to use after some practice.,3,18,101,4,3,0,0,3,0.21,0.0,positive
R00242,Gaming Keyboard,Customer support was difficult to reach. Delivery was delayed and the box was damaged. It is overpriced for the features offered.,2,21,129,5,3,0,0,3,0.0,0.5,negative
R00243,Wireless Mouse,The product performs as expected. It meets basic requirements. The features are adequate for daily use.,3,16,103,5,3,0,0,3,0.06,0.0,positive
R00244,Power Bank,It works exactly as advertised. Setup was quick and easy. Performance has been smooth every day.,4,16,96,5,3,0,0,3,0.35,0.0,positive
R00245,Laptop Stand,The build quality is excellent. Performance has been smooth every day. It works exactly as advertised.,5,16,102,5,3,0,0,3,0.55,0.0,positive
R00246,Office Chair,Delivery was fast and the packaging was secure. The build quality is excellent. It works exactly as advertised.,4,18,111,5,3,0,0,3,0.46,0.0,positive
R00247,Office Chair,The quality is acceptable for the price. It has both strengths and weaknesses. The features are adequate for daily use.,3,20,119,5,3,0,0,3,0.17,0.0,positive
R00248,Coffee Maker,Setup instructions were confusing. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,18,121,5,3,0,0,3,0.0,0.4,negative
R00249,USB-C Hub,It has both strengths and weaknesses. It serves its intended purpose. The features are adequate for daily use.,3,18,110,5,3,0,0,3,0.17,0.0,positive
R00250,USB-C Hub,The design is bulky and uncomfortable. Performance is slower than expected. It is overpriced for the features offered.,1,18,118,5,3,0,0,3,0.0,0.3,negative
R00251,Wireless Mouse,The design is sleek and modern. It works exactly as advertised. Setup was quick and easy.,5,16,89,4,3,0,0,3,0.3,0.0,positive
R00252,Smart Watch,Setup was quick and easy. The build quality is excellent. Performance has been smooth every day.,5,16,96,5,3,0,0,3,0.54,0.0,positive
R00253,Laptop Stand,I would not recommend this product. Performance is slower than expected. Customer support was difficult to reach.,2,17,113,5,3,0,0,3,0.0,0.3,negative
R00254,USB-C Hub,It stopped working after a few days. It is overpriced for the features offered. The design is bulky and uncomfortable.,1,20,118,4,3,0,0,3,0.0,0.35,negative
R00255,Power Bank,It has both strengths and weaknesses. The packaging was average. The product performs as expected.,3,15,98,5,3,0,0,3,0.0,0.12,negative
R00256,USB-C Hub,It has both strengths and weaknesses. It serves its intended purpose. The features are adequate for daily use.,3,18,110,5,3,0,0,3,0.17,0.0,positive
R00257,Smart Watch,It is overpriced for the features offered. The battery drains very quickly. Setup instructions were confusing.,2,16,110,5,3,0,0,3,0.07,0.0,positive
R00258,Bluetooth Speaker,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. I would not recommend this product.,2,20,120,5,3,0,0,3,0.0,0.5,negative
R00259,Wireless Mouse,It works exactly as advertised. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,18,105,4,3,0,0,3,0.32,0.0,positive
R00260,Desk Lamp,I would definitely recommend this product. The value for money is impressive. Performance has been smooth every day.,4,18,116,5,3,0,0,3,0.47,0.0,positive
R00261,Power Bank,It has both strengths and weaknesses. The packaging was average. The product performs as expected.,3,15,98,5,3,0,0,3,0.0,0.12,negative
R00262,Bluetooth Speaker,The build quality is excellent. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,18,105,4,3,0,0,3,0.47,0.0,positive
R00263,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00264,Desk Lamp,It stopped working after a few days. It is overpriced for the features offered. Setup instructions were confusing.,2,18,114,5,3,0,0,3,0.0,0.25,negative
R00265,Smart Watch,The quality is acceptable for the price. The features are adequate for daily use. It meets basic requirements.,3,18,110,5,3,0,0,3,0.11,0.0,positive
R00266,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00267,Desk Lamp,I would definitely recommend this product. The value for money is impressive. Performance has been smooth every day.,4,18,116,5,3,0,0,3,0.47,0.0,positive
R00268,Power Bank,The build quality feels cheap. The design is bulky and uncomfortable. Delivery was delayed and the box was damaged.,2,19,115,5,3,0,0,3,0.0,0.05,negative
R00269,USB-C Hub,I would not recommend this product. Setup instructions were confusing. Performance is slower than expected.,2,15,107,6,3,0,0,3,0.0,0.2,negative
R00270,Power Bank,The quality is acceptable for the price. It meets basic requirements. It serves its intended purpose.,3,16,101,5,3,0,0,3,0.0,0.0,neutral
